Date,Time,InstanceName,User,MeasStat,MachStat,Snr,Voc,Isc,Pmax,Vpmax,Ipmax,Rs,Rsh,FF,Eff,Tdut,Gavg,LTI,Class,ClassBin
 2018-01-21, 04:24:45,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530355,  38.5267,   9.3408, 276.2899,  31.247,   8.842,   0.4751, 716.2541,  76.7745,  16.9503,  23.6,1001.0,   0.0009,    4 - 3,    3
 2018-01-21, 04:25:16,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530565,  38.5250,   9.3355, 276.3949,  31.280,   8.836,   0.4728, 393.3947,  76.8511,  16.9567,  23.7,1001.5,   0.0010,    3 - 2,    2
 2018-01-21, 04:25:49,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530572,  38.4841,   9.3291, 275.8625,  31.229,   8.834,   0.4735, 993.0678,  76.8371,  16.9241,  23.7,1001.2,   0.0012,    3 - 2,    2
 2018-01-21, 04:26:22,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530849,  38.5199,   9.3596, 276.4675,  31.237,   8.851,   0.4751, 347.7540,  76.6834,  16.9612,  23.8,1001.6,   0.0012,    4 - 3,    3
 2018-01-21, 04:26:54,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530299,  38.5271,   9.3562, 276.6301,  31.247,   8.853,   0.4745, 404.1038,  76.7421,  16.9712,  23.9,1001.3,   0.0014,    4 - 3,    3
 2018-01-21, 04:27:25,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530573,  38.5414,   9.3458, 276.5606,  31.259,   8.847,   0.4768, 935.9820,  76.7796,  16.9669,  23.8,1001.3,   0.0010,    4 - 3,    3
 2018-01-21, 04:27:57,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530501,  38.5241,   9.3475, 276.3070,  31.244,   8.844,   0.4755,1140.8213,  76.7295,  16.9513,  23.9,1001.3,   0.0012,    4 - 3,    3
 2018-01-21, 04:28:28,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529243,  38.5698,   9.3216, 276.1251,  31.301,   8.822,   0.4763, 897.3592,  76.8015,  16.9402,  25.5,1000.9,   0.0013,    3 - 2,    2
 2018-01-21, 04:29:06,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529163,  38.6089,   9.3614, 276.6576,  31.305,   8.838,   0.4781, 254.2560,  76.5445,  16.9729,  25.1,1001.2,   0.0010,    3 - 2,    2
 2018-01-21, 04:29:38,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529246,  38.4971,   9.3189, 275.7776,  31.267,   8.820,   0.4711, 791.0688,  76.8717,  16.9189,  24.7,1001.3,   0.0011,    3 - 2,    2
 2018-01-21, 04:30:10,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529335,  38.5376,   9.3731, 276.4285,  31.217,   8.855,   0.4787, 781.3055,  76.5272,  16.9588,  24.5,1001.1,   0.0013,    4 - 3,    3
 2018-01-21, 04:30:42,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529248,  38.5090,   9.3532, 275.6533,  31.192,   8.837,   0.4808, 363.4470,  76.5314,  16.9112,  24.3,1001.1,   0.0011,    3 - 2,    2
 2018-01-21, 04:31:22,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529147,  38.4881,   9.3291, 275.1281,  31.191,   8.821,   0.4787, 698.6908,  76.6247,  16.8790,  24.1,1000.6,   0.0012,    3 - 2,    2
 2018-01-21, 04:32:03,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529310,  38.5462,   9.3428, 275.8748,  31.286,   8.818,   0.4746, 522.7652,  76.6046,  16.9248,  24.0,1001.6,   0.0011,    3 - 2,    2
 2018-01-21, 04:33:40,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529318,  38.5063,   9.3161, 275.5655,  31.243,   8.820,   0.4752, 696.1436,  76.8172,  16.9059,  23.8,1001.2,   0.0012,    3 - 2,    2
 2018-01-21, 04:34:26,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529133,  38.5320,   9.3286, 275.5598,  31.242,   8.820,   0.4782, 511.2667,  76.6618,  16.9055,  23.7,1001.3,   0.0009,    3 - 2,    2
 2018-01-21, 04:34:56,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529319,  38.4809,   9.3474, 275.5513,  31.179,   8.838,   0.4785, 372.6281,  76.6070,  16.9050,  23.7,1000.7,   0.0011,    3 - 2,    2
 2018-01-21, 04:36:17,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529146,  38.5326,   9.3423, 276.2801,  31.253,   8.840,   0.4763, 944.0530,  76.7483,  16.9497,  23.7,1000.7,   0.0011,    4 - 3,    3
 2018-01-21, 04:36:49,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529140,  38.5013,   9.3332, 275.2837,  31.210,   8.820,   0.4780, 549.9861,  76.6082,  16.8886,  23.6,1000.7,   0.0014,    3 - 2,    2
 2018-01-21, 04:37:26,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529311,  38.4917,   9.3547, 274.9812,  31.132,   8.833,   0.4849, 389.4565,  76.3672,  16.8700,  23.7,1001.4,   0.0014,    3 - 2,    2
 2018-01-21, 04:38:31,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529141,  38.4690,   9.3289, 275.2510,  31.178,   8.828,   0.4787, 789.1751,  76.6985,  16.8866,  23.5,1000.9,   0.0013,    3 - 2,    2
 2018-01-21, 04:39:17,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529228,  38.5268,   9.3203, 275.9944,  31.259,   8.829,   0.4755, 922.8825,  76.8609,  16.9322,  23.6,1001.5,   0.0010,    3 - 2,    2
 2018-01-21, 04:40:01,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529321,  38.5147,   9.3499, 275.8579,  31.209,   8.839,   0.4789, 571.2656,  76.6038,  16.9238,  23.7,1001.6,   0.0010,    3 - 2,    2
 2018-01-21, 04:41:44,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529151,  38.5072,   9.3287, 275.2832,  31.213,   8.820,   0.4790, 595.8519,  76.6328,  16.8885,  23.5,1001.2,   0.0013,    3 - 2,    2
 2018-01-21, 04:42:15,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529314,  38.5529,   9.3267, 275.7571,  31.248,   8.825,   0.4791, 512.5924,  76.6908,  16.9176,  23.6,1001.4,   0.0010,    3 - 2,    2
 2018-01-21, 04:43:13,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529324,  38.5010,   9.3223, 275.3623,  31.249,   8.812,   0.4749, 583.1242,  76.7202,  16.8934,  23.7,1001.7,   0.0012,    3 - 2,    2
 2018-01-21, 04:43:45,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529148,  38.5594,   9.3390, 275.9390,  31.264,   8.826,   0.4787, 447.7554,  76.6269,  16.9288,  23.8,1001.3,   0.0011,    3 - 2,    2
 2018-01-21, 04:44:17,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529235,  38.5669,   9.3513, 276.2851,  31.264,   8.837,   0.4789, 974.8153,  76.6078,  16.9500,  23.9,1001.6,   0.0012,    3 - 2,    2
 2018-01-21, 04:44:48,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529234,  38.5676,   9.3484, 276.0319,  31.272,   8.827,   0.4793, 234.2226,  76.5597,  16.9345,  23.9,1001.5,   0.0012,    3 - 2,    2
 2018-01-21, 04:45:23,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529325,  38.5656,   9.3324, 276.8784,  31.342,   8.834,   0.4697, 790.7273,  76.9301,  16.9864,  24.0,1001.4,   0.0010,    3 - 2,    2
 2018-01-21, 04:46:09,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529152,  38.5620,   9.3451, 276.4331,  31.291,   8.834,   0.4751, 500.5373,  76.7090,  16.9591,  24.0,1001.7,   0.0011,    3 - 2,    2
 2018-01-21, 04:46:52,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531316,  38.3931,   9.2965, 275.0521,  31.229,   8.808,   0.4665, 658.8247,  77.0625,  16.8744,  25.5,1001.0,   0.0010,    3 - 2,    2
 2018-01-21, 04:47:40,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531315,  38.3715,   9.3278, 274.4809,  31.158,   8.809,   0.4709, 481.8717,  76.6877,  16.8393,  25.3,1001.6,   0.0013,    3 - 2,    2
 2018-01-21, 04:48:13,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531522,  38.4393,   9.3347, 275.5757,  31.218,   8.827,   0.4708, 831.5979,  76.8007,  16.9065,  24.8,1001.0,   0.0009,    3 - 2,    2
 2018-01-21, 04:48:46,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531314,  38.3211,   9.2779, 274.3913,  31.181,   8.800,   0.4646, 569.6892,  77.1758,  16.8338,  24.5,1001.2,   0.0008,    3 - 2,    2
 2018-01-21, 04:49:27,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531514,  38.3679,   9.3654, 276.7163,  31.231,   8.860,   0.4602, 549.2430,  77.0090,  16.9765,  24.1,1000.9,   0.0011,    4 - 3,    3
 2018-01-21, 04:50:03,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529317,  38.4906,   9.3303, 276.0191,  31.292,   8.821,   0.4668, 827.8328,  76.8578,  16.9337,  24.0,1000.7,   0.0011,    3 - 2,    2
 2018-01-21, 04:50:45,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529323,  38.5175,   9.3220, 276.4615,  31.327,   8.825,   0.4666, 886.6932,  76.9962,  16.9608,  23.8,1001.4,   0.0011,    3 - 2,    2
 2018-01-21, 04:51:16,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529222,  38.5074,   9.3102, 276.1204,  31.281,   8.827,   0.4716,1154.7846,  77.0183,  16.9399,  23.7,1000.9,   0.0011,    3 - 2,    2
 2018-01-21, 04:51:49,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529309,  38.4701,   9.3414, 275.7288,  31.203,   8.837,   0.4734, 753.7671,  76.7266,  16.9159,  23.6,1000.9,   0.0011,    3 - 2,    2
 2018-01-21, 04:52:20,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529240,  38.4945,   9.3530, 275.9630,  31.220,   8.839,   0.4748, 524.7502,  76.6480,  16.9302,  23.6,1001.3,   0.0012,    3 - 2,    2
 2018-01-21, 04:52:52,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529327,  38.5577,   9.3535, 276.8548,  31.327,   8.838,   0.4706, 494.9173,  76.7654,  16.9850,  23.6,1001.0,   0.0009,    3 - 2,    2
 2018-01-21, 04:53:24,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529153,  38.5022,   9.3383, 276.1347,  31.248,   8.837,   0.4737, 507.3832,  76.8013,  16.9408,  23.5,1000.8,   0.0013,    3 - 2,    2
 2018-01-21, 04:54:07,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529236,  38.5024,   9.3152, 275.5416,  31.255,   8.816,   0.4736,1373.7245,  76.8262,  16.9044,  23.5,1000.7,   0.0012,    3 - 2,    2
 2018-01-21, 04:54:39,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529239,  38.5119,   9.3215, 275.5303,  31.238,   8.820,   0.4765, 688.2394,  76.7514,  16.9037,  23.5,1002.0,   0.0014,    3 - 2,    2
 2018-01-21, 04:55:12,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529328,  38.5028,   9.3345, 275.9140,  31.251,   8.829,   0.4733, 317.3817,  76.7696,  16.9272,  23.4,1001.5,   0.0013,    3 - 2,    2
 2018-01-21, 04:55:48,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED534028,  38.3707,   9.3208, 276.0165,  31.208,   8.844,   0.4646,1198.7310,  77.1760,  16.9335,  23.6,1001.0,   0.0011,    4 - 3,    3
 2018-01-21, 04:56:42,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529331,  38.5092,   9.3362, 276.1821,  31.250,   8.838,   0.4740,1261.6122,  76.8173,  16.9437,  23.6,1002.2,   0.0011,    3 - 2,    2
 2018-01-21, 04:58:15,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529241,  38.5431,   9.3254, 276.0211,  31.268,   8.828,   0.4754, 966.5858,  76.7942,  16.9338,  23.6,1001.2,   0.0009,    3 - 2,    2
 2018-01-21, 05:00:41,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529238,  38.5517,   9.3214, 276.4084,  31.294,   8.833,   0.4743, 761.6862,  76.9177,  16.9576,  23.5,1000.3,   0.0011,    3 - 2,    2
 2018-01-21, 05:01:13,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529156,  38.5764,   9.3250, 276.6946,  31.321,   8.834,   0.4731, 786.9132,  76.9186,  16.9751,  23.7,1000.7,   0.0009,    3 - 2,    2
 2018-01-21, 05:01:44,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529326,  38.5627,   9.3369, 276.7493,  31.336,   8.832,   0.4702, 413.3365,  76.8629,  16.9785,  23.7,1001.3,   0.0011,    3 - 2,    2
 2018-01-21, 05:02:16,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529247,  38.5740,   9.3194, 276.6783,  31.334,   8.830,   0.4717,1293.3970,  76.9648,  16.9741,  23.7,1001.6,   0.0014,    3 - 2,    2
 2018-01-21, 05:02:47,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529244,  38.5627,   9.3567, 276.6587,  31.318,   8.834,   0.4724, 199.2076,  76.6753,  16.9729,  23.7,1001.5,   0.0011,    3 - 2,    2
 2018-01-21, 05:03:39,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531936,  38.3553,   9.3086, 274.8327,  31.187,   8.813,   0.4671, 545.2708,  76.9768,  16.8609,  24.8,1000.5,   0.0017,    3 - 2,    2
 2018-01-21, 05:04:13,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531967,  38.3387,   9.2939, 274.8751,  31.191,   8.813,   0.4645, 489.9033,  77.1438,  16.8635,  24.8,1001.0,   0.0012,    3 - 2,    2
 2018-01-21, 05:04:45,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531394,  38.3065,   9.2668, 273.9660,  31.152,   8.795,   0.4663, 858.8998,  77.1779,  16.8077,  24.5,1001.6,   0.0013,    3 - 2,    2
 2018-01-21, 05:05:17,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531678,  38.3945,   9.3313, 276.2771,  31.262,   8.837,   0.4614, 673.3024,  77.1140,  16.9495,  24.2,1001.0,   0.0011,    3 - 2,    2
 2018-01-21, 05:05:48,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531641,  38.4022,   9.3311, 276.2370,  31.264,   8.836,   0.4611, 727.4174,  77.0895,  16.9471,  24.0,1001.2,   0.0011,    3 - 2,    2
 2018-01-21, 05:06:20,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531959,  38.2666,   9.3252, 274.7258,  31.124,   8.827,   0.4633, 368.2692,  76.9874,  16.8543,  23.8,1000.6,   0.0014,    3 - 2,    2
 2018-01-21, 05:06:51,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531682,  38.3666,   9.3516, 276.4156,  31.223,   8.853,   0.4626, 600.0149,  77.0410,  16.9580,  23.8,1001.1,   0.0011,    4 - 3,    3
 2018-01-21, 05:07:23,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530358,  38.5532,   9.3812, 277.4400,  31.309,   8.861,   0.4710, 366.4148,  76.7096,  17.0209,  23.8,1001.0,   0.0013,    4 - 3,    3
 2018-01-21, 05:07:54,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530361,  38.4920,   9.4002, 277.1777,  31.202,   8.883,   0.4746, 495.7418,  76.6035,  17.0048,  23.7,1000.8,   0.0013,    4 - 3,    3
 2018-01-21, 05:08:26,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530356,  38.5042,   9.3532, 276.4393,  31.270,   8.840,   0.4707, 382.5155,  76.7596,  16.9595,  23.6,1001.4,   0.0011,    4 - 3,    3
 2018-01-21, 05:08:57,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530569,  38.5044,   9.3488, 276.7921,  31.275,   8.850,   0.4701, 487.8990,  76.8935,  16.9811,  23.6,1001.0,   0.0012,    4 - 3,    3
 2018-01-21, 05:09:35,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530575,  38.4577,   9.3301, 276.2544,  31.259,   8.838,   0.4666, 465.9179,  76.9909,  16.9481,  23.6,1001.3,   0.0012,    3 - 2,    2
 2018-01-21, 05:10:15,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530286,  38.4553,   9.3457, 276.2949,  31.215,   8.851,   0.4709, 922.7523,  76.8788,  16.9506,  23.6,1001.5,   0.0012,    4 - 3,    3
 2018-01-21, 05:10:46,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED534324,  38.3924,   9.3211, 276.1056,  31.270,   8.830,   0.4603, 528.7669,  77.1544,  16.9390,  23.5,1001.4,   0.0013,    3 - 2,    2
 2018-01-21, 05:11:25,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530834,  38.4680,   9.3472, 276.0014,  31.219,   8.841,   0.4717, 868.3512,  76.7588,  16.9326,  23.6,1001.9,   0.0012,    4 - 3,    3
 2018-01-21, 05:12:12,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530770,  38.4952,   9.3604, 276.3665,  31.253,   8.843,   0.4713, 540.0074,  76.6980,  16.9550,  23.6,1000.8,   0.0011,    4 - 3,    3
 2018-01-21, 05:12:48,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530504,  38.4923,   9.3392, 276.2597,  31.273,   8.834,   0.4687,1231.1351,  76.8486,  16.9484,  23.6,1001.0,   0.0014,    3 - 2,    2
 2018-01-21, 05:13:19,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530283,  38.5238,   9.3337, 276.7556,  31.299,   8.842,   0.4701, 772.3509,  76.9681,  16.9789,  23.6,1000.8,   0.0012,    4 - 3,    3
 2018-01-21, 05:14:05,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530761,  38.5348,   9.3465, 276.6459,  31.267,   8.848,   0.4741, 500.3927,  76.8110,  16.9721,  23.6,1001.3,   0.0013,    4 - 3,    3
 2018-01-21, 05:14:37,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED530499,  38.5137,   9.3339, 276.4941,  31.274,   8.841,   0.4709, 540.3101,  76.9145,  16.9628,  23.7,1001.1,   0.0013,    4 - 3,    3
 2018-01-21, 05:15:21,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED529382,  38.4664,   9.3513, 275.7784,  31.199,   8.839,   0.4742, 796.2992,  76.6664,  16.9189,  23.7,1000.8,   0.0011,    3 - 2,    2
 2018-01-21, 05:16:05,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531409,  38.3328,   9.3233, 275.1359,  31.160,   8.830,   0.4665, 712.8446,  76.9849,  16.8795,  23.8,1000.2,   0.0011,    3 - 2,    2
 2018-01-21, 05:17:12,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531520,  38.4088,   9.3302, 276.2807,  31.260,   8.838,   0.4625, 961.7289,  77.0957,  16.9497,  23.9,1002.3,   0.0013,    3 - 2,    2
 2018-01-21, 05:18:04,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531313,  38.3377,   9.2999, 275.1347,  31.234,   8.809,   0.4592, 569.3556,  77.1684,  16.8794,  23.9,1001.4,   0.0010,    3 - 2,    2
 2018-01-21, 05:18:44,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531422,  38.3135,   9.2992, 274.5306,  31.163,   8.809,   0.4643,1073.2367,  77.0539,  16.8424,  24.0,1001.7,   0.0010,    3 - 2,    2
 2018-01-21, 05:19:16,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531513,  38.4160,   9.3368, 277.2054,  31.302,   8.856,   0.4584, 966.7792,  77.2843,  17.0065,  24.0,1001.0,   0.0011,    4 - 3,    3
 2018-01-21, 05:19:45,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531761,  38.4745,   9.3315, 277.0739,  31.327,   8.845,   0.4623, 597.7776,  77.1743,  16.9984,  25.6,1000.9,   0.0012,    4 - 3,    3
 2018-01-21, 05:20:17,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532271,  38.4573,   9.3505, 277.2560,  31.318,   8.853,   0.4606, 244.8218,  77.1025,  17.0096,  25.2,1000.5,   0.0012,    4 - 3,    3
 2018-01-21, 05:20:46,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532224,  38.4699,   9.3390, 277.5403,  31.325,   8.860,   0.4630, 775.6864,  77.2514,  17.0270,  25.0,1000.0,   0.0010,    4 - 3,    3
 2018-01-21, 05:21:28,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531777,  38.3907,   9.3309, 276.4030,  31.255,   8.843,   0.4610, 691.6908,  77.1601,  16.9572,  24.6,1001.5,   0.0010,    4 - 3,    3
 2018-01-21, 05:22:30,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531785,  38.3858,   9.3399, 276.5831,  31.254,   8.850,   0.4601, 730.6504,  77.1458,  16.9683,  24.3,1001.1,   0.0014,    4 - 3,    3
 2018-01-21, 05:23:09,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532160,  38.4013,   9.3342, 276.6313,  31.254,   8.851,   0.4620, 608.0877,  77.1749,  16.9712,  24.1,1001.3,   0.0010,    4 - 3,    3
 2018-01-21, 05:23:45,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531784,  38.3171,   9.3093, 275.6234,  31.189,   8.837,   0.4621,1068.3554,  77.2694,  16.9094,  24.0,1000.5,   0.0010,    3 - 2,    2
 2018-01-21, 05:24:19,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532261,  38.3265,   9.3413, 276.2920,  31.214,   8.852,   0.4595,1142.7631,  77.1722,  16.9504,  23.8,1000.9,   0.0012,    4 - 3,    3
 2018-01-21, 05:24:51,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532269,  38.3604,   9.3267, 276.2207,  31.217,   8.848,   0.4629, 746.3804,  77.2048,  16.9461,  23.8,1000.9,   0.0012,    4 - 3,    3
 2018-01-21, 05:25:40,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532229,  38.3766,   9.3287, 276.6198,  31.269,   8.846,   0.4600, 773.3209,  77.2674,  16.9705,  23.7,1000.9,   0.0011,    4 - 3,    3
 2018-01-21, 05:29:28,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532169,  38.3690,   9.3106, 276.5622,  31.266,   8.845,   0.4584,1430.7234,  77.4166,  16.9670,  23.6,1001.4,   0.0009,    4 - 3,    3
 2018-01-21, 05:29:57,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532171,  38.3915,   9.3338, 276.7229,  31.259,   8.853,   0.4615, 780.4822,  77.2239,  16.9769,  23.8,1001.2,   0.0009,    4 - 3,    3
 2018-01-21, 05:30:29,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531956,  38.3113,   9.2906, 274.6303,  31.191,   8.805,   0.4618, 900.1228,  77.1574,  16.8485,  23.8,1001.5,   0.0011,    3 - 2,    2
 2018-01-21, 05:31:06,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531833,  38.2755,   9.2722, 274.0551,  31.157,   8.796,   0.4630,1182.6931,  77.2204,  16.8132,  23.7,1000.4,   0.0011,    3 - 2,    2
 2018-01-21, 05:31:38,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531673,  38.3619,   9.3315, 276.6726,  31.254,   8.852,   0.4574,1203.7437,  77.2882,  16.9738,  23.7,1001.4,   0.0013,    4 - 3,    3
 2018-01-21, 05:32:10,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531834,  38.3100,   9.2791, 274.2990,  31.184,   8.796,   0.4635, 563.1274,  77.1628,  16.8282,  23.8,1001.8,   0.0014,    3 - 2,    2
 2018-01-21, 05:34:05,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED532281,  38.4716,   9.3262, 276.8200,  31.313,   8.840,   0.4630, 760.1970,  77.1532,  16.9828,  23.7,1001.1,   0.0013,    4 - 3,    3
 2018-01-21, 05:34:37,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531674,  38.3627,   9.3479, 276.7730,  31.229,   8.863,   0.4601,1804.0016,  77.1790,  16.9799,  23.6,1000.8,   0.0009,    4 - 3,    3
 2018-01-21, 05:35:06,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531675,  38.3610,   9.3258, 276.6016,  31.277,   8.844,   0.4563,1043.1650,  77.3173,  16.9694,  23.6,1001.3,   0.0012,    4 - 3,    3
 2018-01-21, 05:35:38,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531669,  38.3707,   9.3288, 276.5284,  31.263,   8.845,   0.4590, 783.8387,  77.2529,  16.9649,  23.4,1000.8,   0.0010,    4 - 3,    3
 2018-01-21, 05:36:10,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531676,  38.4253,   9.3437, 276.9696,  31.296,   8.850,   0.4597,1092.4591,  77.1428,  16.9920,  23.7,1001.0,   0.0010,    4 - 3,    3
 2018-01-21, 05:36:59,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531962,  38.3264,   9.2730, 274.4902,  31.214,   8.794,   0.4611,1128.5848,  77.2342,  16.8399,  23.8,1001.2,   0.0010,    3 - 2,    2
 2018-01-21, 05:37:36,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531840,  38.3403,   9.2674, 274.7374,  31.229,   8.798,   0.4613, 921.1541,  77.3221,  16.8551,  23.9,1001.0,   0.0012,    3 - 2,    2
 2018-01-21, 05:38:31,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531680,  38.4805,   9.3441, 277.5653,  31.318,   8.863,   0.4631, 946.2675,  77.1949,  17.0285,  24.1,1000.8,   0.0011,    4 - 3,    3
 2018-01-21, 05:39:07,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531966,  38.3200,   9.2979, 274.5255,  31.159,   8.811,   0.4656, 707.1560,  77.0499,  16.8421,  24.0,1001.1,   0.0013,    3 - 2,    2
 2018-01-21, 05:40:22,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531663,  38.4391,   9.3399, 276.8562,  31.290,   8.848,   0.4626, 343.1834,  77.1147,  16.9850,  24.0,1002.0,   0.0011,    4 - 3,    3
 2018-01-21, 05:40:55,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531977,  38.3709,   9.3226, 274.6471,  31.154,   8.816,   0.4707, 491.3038,  76.7779,  16.8495,  25.5,1001.3,   0.0010,    3 - 2,    2
 2018-01-21, 05:41:27,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531735,  38.4458,   9.3599, 277.1321,  31.282,   8.859,   0.4630, 536.9368,  77.0132,  17.0020,  25.3,1001.2,   0.0013,    4 - 3,    3
 2018-01-21, 05:42:10,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531853,  38.3084,   9.2921, 274.1514,  31.134,   8.806,   0.4675, 667.7604,  77.0164,  16.8191,  24.8,1001.3,   0.0010,    3 - 2,    2
 2018-01-21, 05:42:50,60p,engineer - ENGINEER,Ok,Ok,CETCP6051ED531839,  38.3161,   9.3059, 274.6250,  31.141,   8.819,   0.4677, 678.7748,  77.0195,  16.8482,  24.7,1001.1,   0.0014,    3 - 2,    2
